assessment_result,ia_success,max_size,first_size,first_status_held,sec_to_uc,aircraft_n_Fixed,aircraft_n_Rotary,aircraft_n_total,aircraft_hr_Fixed,aircraft_hr_Rotary,aircraft_hr_total,n_firefighters,n_non_firefighters,hr_firefighters,hr_non_firefighters,drop_amount_retardant,drop_amount_water,drop_amount_total,n_fire_past_1,n_fire_past_7,n_fire_past_30,response_time,general_cause,year,month,latitude,longitude,assessment_size,fire_spread_rate,fire_position_on_slope,temperature,relative_humidity,wind_direction,wind_speed,weather_conditions_over_fire,equipment_Transportation,equipment_Water_Delivery,equipment_Sustained_Action,equipment_Fire_Guard_Building,equipment_Crew_Gear,equipment_Base_Camp,equipment_WaterTruck_Transportation,wstation_dry_bulb_temperature,wstation_relative_humidity,wstation_wind_speed_kmh,wstation_wind_direction,wstation_precipitation,wstation_fine_fuel_moisture_code,wstation_duff_moisture_code,wstation_drought_code,wstation_build_up_index,wstation_initial_spread_index,wstation_fire_weather_index,wstation_daily_severity_rating,fuelgrid_C,fuelgrid_D,fuelgrid_M,fuelgrid_Nonfuel,fuelgrid_O,fuelgrid_S,fuelgrid_Unclassified,fuelgrid_Water,fuel_type2,grouped_fuel_type2,fbp_CFB,fbp_CFC,fbp_FD,fbp_HFI,fbp_RAZ,fbp_ROS,fbp_SFC,fbp_TFC,fbp_HFI_class,fuel_type,grouped_fuel_type,test_i
Immediate Action,1,20.5,3,FALSE,16500,7,3,10,22.6,7.5,30.1,34,9,168.75,25.75,43521,78624,122145,9,46,320,1020,lightning,2014,7,58.567417,-116.743133,3,5,Flat,27,56,S,10,Clear,6,1,0,4,0,0,0,25,40,8,90,0,89.6,53.5,548.2,86,6.1,20.6,5.75,53,7,19,0,0,0,0,0,C-2,C,0.7740797721509393,0.6192638177207515,I,8370.382557938183,270,7.421496278918798,3.1402577321832092,3.759521549903961,5,C2,C,1
Immediate Action,1,8,8,FALSE,3900,0,1,1,0,0.8,0.8,20,1,204,12,0,0,0,9,46,320,3180,lightning,2014,7,59.35145,-116.968133,8,2,Flat,22,45,S,3,Cloudy,0,0,0,0,0,0,0,27.1,66,6,225,0,87.8,40.2,399.5,64.2,4.2,13.4,2.68,44,3,13,0,19,0,0,0,C-2,C,0.4960383364337172,0.3968306691469738,I,3707.6908091582927,45,4.109789980224054,2.6103715050106455,3.0072021741576194,4,C2,C,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,3,1,15,5,0,0,0,14,59,333,9960,lightning,2014,7,52.784067,-115.258367,0.01,0,Flat,20,70,SW,2,Cloudy,0,0,0,0,0,0,0,25,46.34,8,135,0,88.6,39.4,242.4,56,5.3,14.7,3.17,0,9,19,0,50,0,0,0,O-1,O,0,0,S,852.5546967774196,315,8.11956854073733,0.35,0.35,3,M1,M,0
Immediate Action,1,0.01,0.01,FALSE,2100,0,1,1,0,1,1,4,0,22,0,0,0,0,14,59,333,1860,lightning,2014,7,50.582983,-115.055167,0.01,1,Lower 1/3,21,65,S,3,CB Wet,0,0,0,0,0,0,0,23,32.37,12,90,0,92.5,59.6,239.4,73.5,11.1,29.1,10.59,73,0,0,0,5,0,0,0,C-2,C,0.9651540302612914,0.7721232242090332,C,17278.53099900874,270,15.888859654101399,2.852750088531323,3.6248733127403563,6,C2,C,1
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,0.8,0.8,4,0,10,0,0,0,0,14,59,333,1020,lightning,2014,7,57.012033,-118.195183,0.01,0,Flat,20,50,W,10,CB Wet,0,0,0,0,0,0,0,19.5,56.38,6,135,0.4,80.5,32.3,337.4,52.1,1.6,5,0.47,34,0,16,0,25,0,0,3,C-2,C,0,0,S,646.6415443351224,315,0.9564535857293719,2.2536083785045244,2.2536083785045244,3,C2,C,0
Immediate Action,1,0.1,0.1,FALSE,3240,0,2,2,0,2.1,2.1,7,0,20.25,0,0,0,0,14,59,333,420,lightning,2014,7,57.0835,-115.140333,0.1,5,Flat,20,50,NW,20,Cloudy,0,0,0,0,0,0,0,19.9,63,5,360,0,76.5,27.4,358.6,46,1.1,2.9,0.18,80,0,0,0,0,0,0,0,C-2,C,0,0,S,324.45260741547827,180,0.526529966278906,2.0540306547567817,2.0540306547567817,2,C2,C,0
Immediate Action,1,0.01,0.01,FALSE,2820,0,0,0,0,0,0,4,0,10,0,0,0,0,14,59,333,0,lightning,2014,7,54.732383,-117.868483,0.01,0,Flat,15,88,W,1,Cloudy,0,0,0,0,0,0,0,19.5,56.38,12,225,0.81,85.6,50.6,364.5,75.1,4.2,14.5,3.1,9,27,17,0,25,0,0,0,M-1/M-2 (65 PC),M,0,0,S,2131.9872717213534,45,3.1280476469290197,2.2719040888165978,2.2719040888165978,4,M2,M,0
Immediate Action,1,0.6,0.6,FALSE,2580,0,0,0,0,0,0,11,1,25,2,0,0,0,14,59,333,2640,lightning,2014,7,57.9859,-114.473267,0.6,0.5,Flat,27,35,S,5,Clear,0,0,0,0,0,0,0,24.8,46,4,180,0,89,35.3,318.5,55.3,4.6,13.1,2.58,12,23,5,0,39,0,0,0,O-1,O,0,0,S,709.6190753999934,0,6.758276908571366,0.35,0.35,3,C2,C,1
Immediate Action,1,0.5,0.5,FALSE,2400,5,1,6,3.9000000000000004,1.2,5.1000000000000005,6,4,19.75,10.5,0,10398.64,10398.64,14,59,333,2280,lightning,2014,7,58.075783,-115.497617,0.5,1,Flat,19,79,E,5,CB Wet,0,0,0,0,0,0,0,19.5,59.85,8,45,0.01,86.7,34.4,293,53.2,4,11.6,2.07,2,36,1,12,27,0,0,0,Vegetated Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,C2,C,0
Immediate Action,1,0.1,0.1,TRUE,0,0,1,1,0,1.2,1.2,0,0,0,0,0,0,0,14,59,333,3180,lightning,2014,7,57.808167,-116.325333,0.1,1,Flat,21,65,N,7,Clear,0,0,0,0,0,0,0,20,56.88,8,90,0.01,85.5,16.6,180.6,27,3.4,6.7,0.78,66,0,12,0,0,0,0,0,C-2,C,0,0,S,831.0700637048573,270,2.0757057639740335,1.334598377941158,1.334598377941158,3,C2,C,0
Immediate Action,1,0.01,0.01,FALSE,2880,0,1,1,0,1.2,1.2,4,2,6,5.25,0,0,0,14,59,333,900,lightning,2014,7,57.805833,-116.351667,0.01,0.5,Flat,21,65,N,7,Clear,0,0,0,0,0,0,0,20,56.88,8,90,0.01,85.5,16.6,180.6,27,3.4,6.7,0.78,48,1,30,0,0,0,0,0,M-1/M-2 (65 PC),M,0,0,S,570.7927856781473,270,1.774561731722187,1.072176067428587,1.072176067428587,3,C2,C,0
Immediate Action,1,0.01,0.01,FALSE,2100,0,0,0,0,0,0,4,2,16,3.5,0,0,0,14,59,333,600,lightning,2014,7,57.900767,-113.302017,0.01,1,Flat,20,45,W,5,CB Wet,0,0,0,0,0,0,0,20,46.5,10,135,0,87,31.3,312.4,50,4.6,12.5,2.36,71,6,0,0,3,0,0,0,C-2,C,0.4894917392621372,0.3915933914097098,I,3339.1679730688893,315,4.317401786256697,2.1864756559652214,2.5780690473749313,4,C2,C,0
Immediate Action,1,0.01,0.01,FALSE,1980,0,1,1,0,1.8,1.8,4,0,25,0,0,0,0,14,59,333,60,lightning,2014,7,55.6925,-119.296167,0.01,0,Flat,15,100,N,2,Rainshowers,0,0,0,0,0,0,0,17,49.61,12,225,0,88.9,50.2,341,73.4,6.7,20.4,5.66,2,3,3,0,69,0,0,0,O-1,O,0,0,S,1149.3588978329956,45,10.946275217457101,0.35,0.35,3,O1b,O,0
Immediate Action,1,0.5,0.5,FALSE,3960,0,1,1,0,2.6,2.6,12,2,60,12.5,0,0,0,2,57,332,2220,lightning,2014,7,57.4491,-111.571467,0.5,3,Flat,20,40,SW,3,Cloudy,0,0,0,0,0,0,0,17.5,65.63,10,225,0,82.9,16.5,205.3,27.5,2.7,5.3,0.52,55,8,15,0,0,0,0,0,C-2,C,0,0,S,613.4843303440058,45,1.5085030316921537,1.3556139595685435,1.3556139595685435,3,C2,C,0
Immediate Action,1,0.03,0.03,TRUE,0,0,1,1,0,2.6,2.6,13,0,62.5,0,0,0,0,2,57,332,60,lightning,2014,7,55.474767,-110.710317,0.03,1,Upper 1/3,26.6,45,E,12,CB Dry,0,0,0,0,0,0,0,18.5,74.08,5,135,4.8,54.7,16.6,183.8,27.1,0.4,0.4,0.01,31,6,11,19,10,0,0,0,C-2,C,0,0,S,35.912564577788565,315,0.08941406491394566,1.3388111669885387,1.3388111669885387,2,M2,M,1
Immediate Action,1,0.02,0.02,TRUE,0,0,0,0,0,0,0,8,1,32,4,0,0,0,3,48,332,8640,lightning,2014,7,55.468167,-118.6442,0.02,0,Flat,17,63,CLM,0,CB Wet,0,1,0,0,0,0,0,20,53,6,90,0.6,84.6,71.5,504.1,105.6,2.7,12.5,2.37,0,23,31,7,16,0,0,0,M-1/M-2 (45 PC),M,0,0,S,902.383456347619,270,1.3149191789375603,2.2875511306500593,2.2875511306500593,3,M2,M,0
Immediate Action,1,0.01,0.01,FALSE,900,0,1,1,0,2.5,2.5,4,2,20,7.25,0,0,0,13,55,342,780,lightning,2014,7,57.4923,-113.82015,0.01,1,Upper 1/3,16,48,E,12,CB Wet,0,0,0,0,0,0,0,20,49.09,5,90,0,78.1,25.4,336.9,42.8,1.2,3.2,0.21,69,9,1,0,0,0,0,0,C-2,C,0,0,S,339.1031814331119,270,0.5815724541461206,1.9435995120676282,1.9435995120676282,2,M2,M,1
Delayed Action - Lower Priority,1,0.2,0.2,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,55,342,120,lightning,2014,7,59.875167,-118.402817,0.2,0.1,Flat,20,60,NE,5,Cloudy,0,0,0,0,0,0,0,23.5,53,11,315,1.77,81.3,33.3,310.3,52.5,2.3,7.1,0.86,40,2,0,28,8,0,0,0,C-2,C,0.05352915741941877,0.04282332593553502,S,1128.2088091245355,134.99999999999994,1.6286865505802333,2.2662127676426547,2.3090360935781895,3,C2,C,1
Immediate Action,1,15,15,FALSE,8280,0,2,2,0,11.1,11.1,11,2,97.75,17.25,0,0,0,13,55,342,3420,lightning,2014,7,59.672517,-119.341267,15,2,Flat,26,48,SE,4,CB Wet,0,0,0,0,0,0,0,20.5,47.28,6,360,0,81,25.1,322.5,42,1.7,4.5,0.4,64,11,0,1,4,0,0,0,C-2,C,0,0,S,553.1803115529232,180,0.9627136145558901,1.915350883132263,1.915350883132263,3,C2,C,0
Immediate Action,1,23.2,10,FALSE,19078,12,1,13,38.6,0.2,38.800000000000004,4,1,13.13,2,63640,84211.84,147851.84,13,55,342,1260,lightning,2014,7,59.8901,-118.622,10,3,Bottom,19,50,S,5,Cloudy,0,0,0,0,0,0,0,23.5,53,11,315,1.77,81.3,33.3,310.3,52.5,2.3,7.1,0.86,59,2,1,0,6,0,0,7,C-2,C,0.05352915741941877,0.04282332593553502,S,1128.2088091245355,134.99999999999994,1.6286865505802333,2.2662127676426547,2.3090360935781895,3,C2,C,0
Delayed Action - No Resources Available,1,0.1,0.1,FALSE,11700,0,2,2,0,1.8,1.8,3,2,9.75,7.25,0,0,0,13,55,342,1500,lightning,2014,7,59.837533,-118.5718,0.1,1,Flat,19,50,S,5,Cloudy,0,0,0,0,0,0,0,23.5,53,11,315,1.77,81.3,33.3,310.3,52.5,2.3,7.1,0.86,56,7,0,2,10,0,0,0,C-2,C,0.05352915741941877,0.04282332593553502,S,1128.2088091245355,134.99999999999994,1.6286865505802333,2.2662127676426547,2.3090360935781895,3,C2,C,0
Delayed Action - No Resources Available,1,1,1,FALSE,5820,0,2,2,0,2.6,2.6,3,1,11.25,3.75,0,0,0,13,55,342,1800,lightning,2014,7,59.806717,-118.581283,1,1,Flat,19,50,S,5,Cloudy,0,0,0,0,0,0,0,23.5,53,11,315,1.77,81.3,33.3,310.3,52.5,2.3,7.1,0.86,67,6,0,0,5,0,0,0,C-2,C,0.05352915741941877,0.04282332593553502,S,1128.2088091245355,134.99999999999994,1.6286865505802333,2.2662127676426547,2.3090360935781895,3,C2,C,0
Immediate Action,1,0.2,0.2,TRUE,0,5,1,6,4.7,2.5,7.2,4,1,9.75,2.75,0,0,0,13,55,342,60,lightning,2014,7,59.757367,-118.4075,0.2,1,Middle 1/3,24,44,NW,5,Cloudy,0,0,0,0,0,0,0,23.5,53,11,315,1.77,81.3,33.3,310.3,52.5,2.3,7.1,0.86,76,2,0,0,0,0,0,0,C-2,C,0.05352915741941877,0.04282332593553502,S,1128.2088091245355,134.99999999999994,1.6286865505802333,2.2662127676426547,2.3090360935781895,3,C2,C,1
Immediate Action,1,1,1,FALSE,9229,4,1,5,4.4,2.7,7.1000000000000005,1,0,1.75,0,0,0,0,13,55,342,60,lightning,2014,7,59.87575,-118.404417,1,1,Flat,24.2,29,NW,4,Clear,0,0,0,0,0,0,0,23.5,53,11,315,1.77,81.3,33.3,310.3,52.5,2.3,7.1,0.86,30,2,0,38,10,0,0,0,Vegetated Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,C2,C,0
Immediate Action,1,0.5,0.5,FALSE,6900,0,2,2,0,2.3,2.3,3,1,6.75,2.25,0,0,0,13,55,342,60,lightning,2014,7,59.829033,-118.194383,0.5,0.5,Flat,17,50,S,5,Cloudy,0,0,0,0,0,0,0,19,62.57,7,360,1.2,79.2,32.7,363.2,53.3,1.5,4.7,0.42,65,10,1,1,2,0,0,0,C-2,C,0,0,S,602.6608286999136,180,0.8767576412616802,2.291248270284693,2.291248270284693,3,C2,C,1
Delayed Action - Lower Priority,1,0.2,0.2,FALSE,8460,0,0,0,0,0,0,0,0,0,0,0,0,0,13,55,342,240,lightning,2014,7,59.901667,-118.598333,0.2,0.9,Flat,28,40,SW,3,Clear,0,0,0,0,0,0,0,23.5,53,11,315,1.77,81.3,33.3,310.3,52.5,2.3,7.1,0.86,71,0,0,0,6,0,0,0,C-2,C,0.05352915741941877,0.04282332593553502,S,1128.2088091245355,134.99999999999994,1.6286865505802333,2.2662127676426547,2.3090360935781895,3,C2,C,0
Delayed Action - Lower Priority,1,0.2,0.2,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,55,342,4500,lightning,2014,7,59.943767,-116.711467,0.2,0.1,Flat,20,60,S,45,Cloudy,0,0,0,0,0,0,0,23.5,46.85,5,45,4,72.6,37.1,488.7,62.4,0.9,2.9,0.18,79,0,0,0,0,0,0,0,C-1,C,0,0,S,0.0018293347314841603,225,2.1965852350185503e-4,0.02776028146355558,0.02776028146355558,1,C1,C,1
Immediate Action,1,0.1,0.1,FALSE,1920,0,1,1,0,1.1,1.1,3,1,6,2,0,0,0,13,55,342,1440,lightning,2014,7,59.259267,-117.840883,0.1,1,Flat,17,86,N,2,Cloudy,0,0,0,0,0,0,0,23,62.67,10,360,0,84,36.5,528.4,62.3,3,10.1,1.62,42,0,0,0,37,0,0,0,O-1,O,0,0,S,403.56807591882324,180,3.843505484941174,0.35,0.35,2,C2,C,1
Immediate Action,1,4.16,1,FALSE,4920,0,0,0,0,0,0,12,1,64.75,7,0,0,0,4,46,341,3840,lightning,2014,7,54.900167,-114.370333,1,1,Flat,24,42,SE,10,Clear,0,0,0,0,0,0,0,23,59.14,11,315,0,77.7,11.3,329,20.8,1.6,2.4,0.13,3,5,0,0,62,0,0,8,O-1,O,0,0,S,172.48531140863986,134.99999999999994,1.6427172515108557,0.35,0.35,2,O1a,O,0
Immediate Action,1,7,1,FALSE,13740,5,2,7,11.899999999999999,8.2,20.099999999999998,12,2,53.25,8.25,0,78624,78624,4,46,341,120,lightning,2014,7,59.818518,-118.289367,1,3,Flat,27,36,N,15,Clear,0,0,0,0,0,0,0,22,54.81,10,360,25.41,57.5,13.7,284.2,24.5,0.6,0.6,0.01,74,0,0,2,1,0,0,0,Vegetated Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,C1,C,0
Immediate Action,1,8.68,3.5,FALSE,7380,5,1,6,5.1,3.3,8.399999999999999,16,1,84.5,4.75,0,29484,29484,4,46,341,2340,lightning,2014,7,58.127233,-115.213767,3.5,3,Flat,27,35,SE,8,Clear,0,0,0,0,0,0,0,21,47.74,14,360,0.4,84,11.4,241.3,20.4,3.7,6.1,0.67,51,2,14,0,14,0,0,0,C-2,C,0,0,S,593.2068891176087,180,1.891185753588137,1.0455642938865566,1.0455642938865566,3,C2,C,1
Immediate Action,1,0.01,0.01,FALSE,1320,0,0,0,0,0,0,1,0,1,0,0,0,0,4,46,341,1080,other,2014,7,55.94965,-113.774083,0.01,0.1,Flat,26,39,SE,4,Clear,0,0,0,0,0,0,0,24.85,48.09,13,315,0,87.1,55.8,500.1,87.2,5.5,19.3,5.14,18,26,25,0,10,0,0,0,M-1/M-2 (30 PC),M,0,0,S,1474.7363614154447,134.99999999999994,2.7511197272867913,1.7868316753458282,1.7868316753458282,3,M2,M,1
Delayed Action - Lower Priority,1,0.01,0.01,TRUE,0,0,1,1,0,0.7,0.7,4,0,1,0,0,0,0,20,57,357,120,lightning,2014,7,56.603883,-115.001017,0.01,0.1,Flat,22,83,CLM,0,CB Wet,0,0,0,0,0,0,0,25.5,43.53,11,315,0,88.9,34.9,386.3,57,6.4,17.1,4.15,38,0,40,0,0,0,0,0,M-1/M-2 (50 PC),M,0,0,S,2248.8237661458215,134.99999999999994,4.4414012308475765,1.6877734820313803,1.6877734820313803,4,C2,C,0
Immediate Action,1,0.1,0.01,FALSE,10375,0,1,1,0,1.3,1.3,3,1,13.5,5,0,0,0,20,57,357,1320,lightning,2014,7,56.59675,-115.02695,0.01,0.1,Flat,25,80,CLM,0,CB Dry,0,0,0,0,0,0,0,25.5,43.53,11,315,0,88.9,34.9,386.3,57,6.4,17.1,4.15,37,13,0,0,28,0,0,0,O-1,O,0,0,S,1084.7622064428797,134.99999999999994,10.33106863278933,0.35,0.35,3,C2,C,0
Immediate Action,1,0.5,0.5,FALSE,1680,0,1,1,0,1.3,1.3,3,1,1.5,1,0,0,0,20,57,357,540,lightning,2014,7,56.571667,-115.1076,0.5,0.1,Flat,24.9,80,CLM,0,CB Dry,0,0,0,0,0,0,0,25.5,43.53,11,315,0,88.9,34.9,386.3,57,6.4,17.1,4.15,69,9,0,0,1,0,0,0,C-2,C,0.7289859207938535,0.5831887366350829,I,6392.475341527942,134.99999999999994,7.1330021447447916,2.4040879676240396,2.9872767042591226,5,C2,C,0
Immediate Action,1,0.01,0.01,FALSE,9360,1,1,2,1.1,1.1,2.2,8,0,28.5,0,0,0,0,20,57,357,60,lightning,2014,7,56.960733,-116.978067,0.01,1,Flat,20,50,S,15,CB Wet,0,0,0,0,0,0,0,26.3,57,7,315,0,87.8,42.9,474,69.9,4.5,14.7,3.17,44,2,17,0,16,0,0,0,C-2,C,0.5388784815660346,0.4311027852528277,I,4438.490944675022,134.99999999999994,4.633432055314445,2.761988132874244,3.193090918127072,5,C2,C,1
Immediate Action,1,0.01,0.01,FALSE,2220,0,0,0,0,0,0,9,0,59.25,0,0,0,0,20,57,357,2700,lightning,2014,7,56.96685,-113.304633,0.01,1,Flat,24,48,SE,7,Cloudy,0,0,0,0,0,0,0,22.5,65.43,9,270,0,86.4,33.6,254.2,50.5,4.1,11.3,1.99,61,6,6,0,4,0,0,0,C-2,C,0.38855383366475316,0.3108430669318025,I,2777.7009943231583,90,3.6837824790416143,2.202606998887334,2.5134500658191365,4,C2,C,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,2,0,9,0,0,0,0,20,57,357,2280,lightning,2014,7,56.339317,-113.397833,0.01,0,Flat,24,45,CLM,0,Cloudy,0,0,0,0,0,0,0,22,68.76,10,360,0.01,84.4,24,265.5,39.1,3.2,8,1.08,38,0,37,4,1,0,0,0,M-1/M-2 (70 PC),M,0,0,S,879.788915552897,180,1.958349835012162,1.4975004292281844,1.4975004292281844,3,M2,M,0
Immediate Action,1,0.01,0.01,TRUE,0,0,2,2,0,3.1999999999999997,3.1999999999999997,3,0,14,0,0,0,0,20,57,357,540,lightning,2014,7,55.908167,-114.175167,0.01,0.1,Flat,23,15,CLM,0,Clear,0,0,0,0,0,0,0,24.95,59.24,12,270,0.55,86.5,58.3,508.3,90.6,4.7,17.7,4.41,54,0,9,3,12,0,0,0,C-2,C,0.6132249940396755,0.4905799952317404,I,5837.010005714408,90,5.220946817020546,3.2360812217755313,3.7266612170072717,5,C2,C,0
Immediate Action,1,0.5,0.5,TRUE,0,2,1,3,1.9,1.1,3,14,1,42.5,5,1988.88,0,1988.88,20,57,357,2100,lightning,2014,7,56.785533,-116.76985,0.5,1,Flat,23,40,SE,5,Cloudy,0,0,0,0,0,0,0,26.3,57,7,315,0,87.8,42.9,474,69.9,4.5,14.7,3.17,47,5,11,0,17,0,0,0,C-2,C,0.5388784815660346,0.4311027852528277,I,4438.490944675022,134.99999999999994,4.633432055314445,2.761988132874244,3.193090918127072,5,C2,C,0
Immediate Action,1,0.2,0.2,FALSE,1800,0,0,0,0,0,0,4,0,9,0,0,0,0,20,57,357,2340,lightning,2014,7,56.978717,-115.456933,0.2,0.1,Flat,18,45,SE,1,CB Dry,0,0,0,0,0,0,0,26.9,48,15,270,0,88.8,23.2,379,40.3,7.7,16.5,3.88,26,45,0,0,6,0,0,1,C-2,C,0.7596072814641465,0.6076858251713172,I,5947.295837412734,90,8.05166713384934,1.8544526523000977,2.462138477471415,5,C2,C,0
Immediate Action,1,0.1,0.1,FALSE,2040,4,2,6,2.4000000000000004,3.1,5.5,4,7,14,15.75,9178.630000000001,0,9178.630000000001,20,57,357,2040,lightning,2014,7,56.315333,-112.092167,0.1,1,Flat,20,60,E,2,Cloudy,0,0,0,0,0,0,0,22.5,58.64,21,315,0,88.1,44.3,376.3,68.4,9.4,25,8.09,79,0,0,0,0,0,0,0,C-2,C,0.9258060574509736,0.7406448459607788,C,13075.777473344473,134.99999999999994,12.583659334214053,2.7230475310762636,3.4636923770370425,6,C2,C,0
Immediate Action,1,1.2,1,FALSE,7800,2,2,4,4.4,6.7,11.100000000000001,11,2,42.25,6.25,16559.38,0,16559.38,20,57,357,1740,lightning,2014,7,57.482917,-115.09515,1,0.5,Flat,22,60,E,10,CB Dry,0,0,0,0,0,0,0,22,72.81,11,315,0,72.1,6.1,238.6,11.4,1.2,0.8,0.02,62,0,0,0,18,0,0,0,C-2,C,0,0,S,34.017815108753865,134.99999999999994,0.18457356495845634,0.6143497150022642,0.6143497150022642,2,C2,C,0
Immediate Action,1,0.01,0.01,FALSE,2220,2,1,3,0.7,0.9,1.6,0,2,0,4.5,7948.5,0,7948.5,20,57,357,2700,lightning,2014,7,56.298,-112.057,0.01,1,Flat,26,83,NW,1,CB Dry,0,0,0,0,0,0,0,22.5,58.64,21,315,0,88.1,44.3,376.3,68.4,9.4,25,8.09,73,5,0,0,0,0,0,0,C-2,C,0.9258060574509736,0.7406448459607788,C,13075.777473344473,134.99999999999994,12.583659334214053,2.7230475310762636,3.4636923770370425,6,C2,C,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,2,0,9,0,0,0,0,20,57,357,60,lightning,2014,7,56.0927,-113.697633,0.01,0,Flat,25,69,S,10,Cloudy,0,0,0,0,0,0,0,24.95,59.24,12,270,0.55,86.5,58.3,508.3,90.6,4.7,17.7,4.41,69,0,0,0,11,0,0,0,C-2,C,0.6132249940396755,0.4905799952317404,I,5837.010005714408,90,5.220946817020546,3.2360812217755313,3.7266612170072717,5,C2,C,0
Immediate Action,1,5,1.5,FALSE,7534,5,1,6,10.600000000000001,1.1,11.700000000000001,1,4,3.5,14.75,0,58968,58968,20,57,357,1680,lightning,2014,7,59.641817,-116.57245,1.5,3,Flat,27,46,SE,4,Clear,0,0,0,0,0,0,0,27.5,37.93,22,45,0,90.7,45.9,506.1,74.8,14.3,34.7,14.52,13,0,1,19,47,0,0,0,O-1,O,0,0,S,2842.335921539936,225,27.06986591942796,0.35,0.35,4,C2,C,0
Immediate Action,1,1,1,FALSE,1980,0,2,2,0,3.5,3.5,3,0,7.5,0,0,0,0,20,57,357,1080,lightning,2014,7,59.618917,-116.592633,1,3,Flat,27,46,SE,4,Clear,0,0,0,0,0,0,0,27.5,37.93,22,45,0,90.7,45.9,506.1,74.8,14.3,34.7,14.52,45,0,0,23,6,0,0,4,C-2,C,0.9916398027055058,0.7933118421644046,C,24156.021200945732,225,21.892801107699462,2.8846127081801862,3.6779245503445908,6,C2,C,0
Immediate Action,1,0.02,0.02,TRUE,0,2,0,2,0.2,0,0.2,8,1,32,5,0,0,0,20,57,357,1260,lightning,2014,7,56.86725,-116.37265,0.02,0,Flat,22,55,CLM,0,Cloudy,0,0,0,0,0,0,0,26.3,57,7,315,0,87.8,42.9,474,69.9,4.5,14.7,3.17,25,0,2,0,50,0,0,0,O-1,O,0,0,S,689.5759524187786,134.99999999999994,6.567390023035986,0.35,0.35,3,C2,C,1
Immediate Action,1,0.1,0.1,FALSE,1200,0,1,1,0,1.1,1.1,7,0,14,0,0,0,0,20,57,357,240,lightning,2014,7,56.920317,-116.72715,0.1,1,Flat,20,50,S,15,CB Dry,0,0,0,0,0,0,0,26.3,57,7,315,0,87.8,42.9,474,69.9,4.5,14.7,3.17,61,0,11,0,0,0,0,7,C-2,C,0.5388784815660346,0.4311027852528277,I,4438.490944675022,134.99999999999994,4.633432055314445,2.761988132874244,3.193090918127072,5,C2,C,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,8,1,22,2.75,0,0,0,20,57,357,180,lightning,2014,7,56.93855,-116.991533,0.01,0,Flat,18,45,N,2,Clear,0,0,0,0,0,0,0,26.3,57,7,315,0,87.8,42.9,474,69.9,4.5,14.7,3.17,15,0,60,0,4,0,0,0,M-1/M-2 (45 PC),M,0,0,S,1437.0369108210598,134.99999999999994,2.605702010400409,1.8383234218459683,1.8383234218459683,3,M2,M,1
Immediate Action,1,0.01,0.01,FALSE,2340,1,1,2,0.2,1.1,1.3,6,0,9.5,0,0,0,0,20,57,357,480,lightning,2014,7,56.158467,-116.307083,0.01,0.5,Flat,20,65,CLM,0,Cloudy,0,0,0,0,0,0,0,24,63.29,6,315,0,85.8,35.4,360,56.8,3.2,10,1.59,63,0,11,0,2,0,0,2,C-2,C,0.24264044990890643,0.19411235992712517,I,2093.0166013548765,134.99999999999994,2.691405170604262,2.398110498495144,2.592222858422269,4,C2,C,1
Immediate Action,1,1,1,FALSE,6000,2,1,3,1.7999999999999998,2.5,4.3,12,6,59.25,14.75,17032.5,0,17032.5,11,54,346,2580,lightning,2014,7,57.918167,-113.671517,1,1,Flat,28,45,N,1,Cloudy,0,0,0,0,0,0,0,21,68.56,24,315,0,85,12.1,232.1,21.5,7.1,11.1,1.93,61,3,0,0,15,0,0,0,C-2,C,0.34328024866984597,0.2746241989358768,I,2014.2576564885303,134.99999999999994,4.901238572131831,1.095272836166969,1.3698970351028459,4,C2,C,1
Immediate Action,1,0.5,0.05,FALSE,1500,0,1,1,0,1.5,1.5,3,1,6,2,0,0,0,11,54,346,2520,lightning,2014,7,56.696583,-115.173183,0.05,0.1,Flat,22,83,CLM,0,CB Wet,0,0,0,0,0,0,0,22,76.11,10,90,3.2,66.3,28,386.9,47.5,0.9,2.4,0.13,53,1,12,1,7,0,0,4,C-2,C,0,0,S,250.08949968707142,270,0.39613504232047414,2.1044128303831338,2.1044128303831338,2,C2,C,1
Immediate Action,1,2,1.5,FALSE,13740,2,3,5,3.9000000000000004,5.9,9.8,16,4,70,11,0,0,0,11,54,346,2700,lightning,2014,7,56.844017,-115.086667,1.5,3,Flat,27,49,E,4,CB Dry,0,0,0,0,0,0,0,22,76.11,10,90,3.2,66.3,28,386.9,47.5,0.9,2.4,0.13,44,32,0,3,0,0,0,0,C-2,C,0,0,S,250.08949968707142,270,0.39613504232047414,2.1044128303831338,2.1044128303831338,2,C2,C,0
